sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
21	En peu de jours, quelques meubles qu'on avait furent vendus, d'autres transportés, et les deux jeunes personnes se trouvèrent bientôt établies dans la plus jolie maison du plus joli village de la Westphalie.	8	3	35	2	0.05714285714285714	[['joli'], ['joli']]
22	Les propriétaires en occupaient la moitié;	9	0	6	0	0.0	[]
23	ils étaient vieux, et cédèrent un jardin qu'ils ne pouvaient plus cultiver, pour une petite redevance payable en choux et en pommes de terre.	9	1	25	2	0.08	[['vieux'], ['petit']]
24	Joséphine cultivait toutes sortes de légumes, nourrissait une chèvre, filait du chanvre et du lin.	9	2	15	0	0.0	[]
25	Emilie arrosait quelques rosiers, caressait la chèvre, brodait de la mousseline et du linon, dont Joséphine était parée le dimanche et les jours de fête.	9	3	25	0	0.0	[]
26	On vivait simplement et sainement.	9	4	5	0	0.0	[]
27	Joséphine était respectueuse et gaie, Emilie douce et sérieuse.	9	5	9	1	0.1111111111111111	[['douce']]
28	Quelquefois elles parlaient, plus souvent elles chantaient ensemble.	9	6	8	0	0.0	[]
29	Joséphine avait une fort belle voix que guidait celle d'Emilie.	9	7	11	3	0.2727272727272727	[['fort'], ['bel'], ['voix']]
30	Toutes deux regrettaient une excellente harpe dont Emilie jouait fort bien, et qui s'était brisée dans le voyage précipité qu'on lui avait fait faire lorsqu'on se sauvait de France.	9	8	32	1	0.03125	[['fort']]
31	Un soir, comme les deux jeunes personnes allaient s'asseoir sous un vieux treillage que couvraient le lierre et le chèvrefeuille, elles y trouvèrent une belle harpe toute neuve.	10	0	29	2	0.06896551724137931	[['vieux'], ['bel']]
32	Joséphine eut plus de joie, Emilie plus de surprise: -Comment se peut-il!	11	0	13	0	0.0	[]
33	.. dit Emilie.	11	1	2	0	0.0	[]
34	-Jouez	12	0	1	0	0.0	[]
35	, jouez	12	1	1	0	0.0	[]
36	, s'écria Joséphine, en tirant la harpe de son étui: de grâce, jouez et chantez.	12	2	15	0	0.0	[]
37	Emilie prend la harpe et la parcourt de ses doigts agiles, puis joue et chante.	13	0	15	3	0.2	[['doigt'], ['agile'], ['joue']]
38	Les oiseaux se taisent, les antiques maîtres de la maison se traînent au jardin, et derrière une haie d'épine fleurie et de sombre houx se laisse voir leur jeune fils: mais son maître, le fils unique du seigneur du village, se cache mieux ou se tient plus éloigné;	13	1	49	2	0.04081632653061224	[['derrière'], ['sombre']]
39	il n'est vu de personne.	13	2	6	0	0.0	[]
40	-Qu'est-ce donc que cette harpe? dit Emilie à sa compagne, quand elles furent rentrées.	14	0	16	0	0.0	[]
41	Est-ce une galanterie, et de qui peut-elle venir?	14	1	10	0	0.0	[]
42	-Je soupçonne quelque chose, mais je ne sais rien, dit Joséphine.	15	0	11	0	0.0	[]
43	-Tu soupçonnes!	16	0	2	0	0.0	[]
44	reprit	16	1	1	0	0.0	[]
45	Emilie: que soupçonnes	16	2	3	0	0.0	[]
46	-tu?	16	3	1	0	0.0	[]
47	-Vous avez bien vu, Mademoiselle, que Henri m'aide tous les jours à puiser de l'eau, à porter du bois, à traire la chèvre...	17	0	25	0	0.0	[]
48	- J'ai vu un jeune homme que tu m'as dit être le fils de la maison.	18	0	17	0	0.0	[]
49	-Eh bien, c'est Henri;	19	0	5	0	0.0	[]
50	c'est celui de qui je vous parle: il est la complaisance même;	19	1	13	0	0.0	[]
51	cela attire la confiance.	19	2	4	0	0.0	[]
52	Je lui ai dit qu'autrefois vous jouiez de la harpe comme un ange;	19	3	14	0	0.0	[]
53	mais que votre harpe était gâtée.	19	4	6	0	0.0	[]
54	-Mais	20	0	1	0	0.0	[]
55	, Joséphine, ce n'est sûrement pas Henri qui a pu se procurer celle que nous avons trouvée au jardin...	20	1	19	0	0.0	[]
56	-Et que voici, dit Joséphine, en montrant la harpe posée dans un coin de la chambre.	21	0	16	0	0.0	[]
57	-Quoi, tu l'as apportée, Joséphine!	22	0	6	0	0.0	[]
58	Une harpe qui ne m'appartient pas!	22	1	7	0	0.0	[]
59	-Vouliez-vous que nous la laissions à l'humidité de la nuit et qu'elle se gâtât comme l'autre?	23	0	20	0	0.0	[]
60	J'ai fait signe à Henri de l'apporter, et je viens de la prendre de ses mains.	23	1	18	0	0.0	[]
61	-Mais c'est accepter, dit Emilie, le don d'un inconnu.	24	0	11	0	0.0	[]
62	-Supposons	25	0	1	0	0.0	[]
63	que ce soit à moi qu'il se fasse	25	1	9	0	0.0	[]
64	, je l'accepte de grand cœur, dit Joséphine.	25	2	8	1	0.125	[['grand']]
65	Henri savait que je regrettais le plaisir de vous entendre jouer;	25	3	11	0	0.0	[]
66	il l'aura dit au fils du seigneur du village, dont il est le domestique; et celui-ci, ému de pitié pour une jeune fille éloignée de tous ses parents, et obligée par son attachement pour ses maîtres à vivre dans une terre étrangère...	25	4	43	1	0.023255813953488372	[['émouvoir']]
67	Ici, quelques larmes coupèrent la voix de Joséphine, et des larmes plus abondantes coulèrent sur les joues de sa maîtresse...	26	0	20	2	0.1	[['voix'], ['joue']]
68	-La harpe est sûrement à toi, dit-elle;	27	0	8	0	0.0	[]
69	on te l'a envoyée du château;	27	1	7	0	0.0	[]
70	nous la garderons, et tous les jours je jouerai quelques-uns de tes airs favoris.	27	2	14	0	0.0	[]
71	En même temps, elle accorde, prélude, et chante en s'accompagnant la romance que Joséphine aimait le mieux.	28	0	18	0	0.0	[]
72	La nuit suivante, Emilie, rêvant à l'aventure de la harpe et ne pouvant s'endormir, entendit ouvrir fort doucement la porte d'une chambre voisine de la sienne, puis parler fort bas: bientôt elle n'entendit plus rien.	29	0	39	3	0.07692307692307693	[['fort'], ['fort'], ['bas']]
73	Que faire?	29	1	2	0	0.0	[]
74	Ce n'étaient pas des voleurs.	29	2	6	0	0.0	[]
75	Ses camarades de couvent, ses petits cousins, ses grandes cousines ne l'avaient pas laissée dans une telle ignorance qu'elle ne soupçonnât la vérité.	29	3	25	2	0.08	[['petit'], ['grand']]
76	Fallait-il appeler?	29	4	3	0	0.0	[]
77	Fallait-il surprendre Henri et Joséphine?	29	5	6	0	0.0	[]
78	Emilie ne put s'y résoudre, et, pensant qu'elle ne pourrait s'empêcher désormais de mépriser le seul objet d'attachement qui lui restât, sa compagne, son amie, sa bienfaitrice, elle passa le reste de la nuit à pleurer.	29	6	40	0	0.0	[]
79	Le jour venu, Joséphine vint reprendre ses occupations auprès de sa maîtresse qui dormait alors, mais d'un sommeil agité: elle parlait même en dormant, et nommait Joséphine.	30	0	28	1	0.03571428571428571	[['agité']]
80	Celle-ci, très inquiète, se mit à genoux devant son lit.	30	1	11	1	0.09090909090909091	[['genou']]
81	Emilie se réveilla.	30	2	3	0	0.0	[]
82	L'attitude où elle vit la coupable se mêlant à ses rêves et au souvenir de ce qu'elle avait entendu, donna lieu à des paroles moitié de reproche, moitié d'indulgence, qui non entendues d'abord, amenèrent enfin une explication et une conversation fort longue.	30	3	46	1	0.021739130434782608	[['fort']]
83	-Pensez-vous donc que je puisse tout faire, Mademoiselle?	31	0	9	0	0.0	[]
84	dit Joséphine.	31	1	2	0	0.0	[]
85	Henri trait la chèvre dont nous avons le lait;	31	2	9	0	0.0	[]
86	il puise l'eau et scie le bois pendant que je cultive votre salade; et avec quoi achèterions-nous le café que vous prenez à votre déjeuner, si ce n'était avec le fil que je vends après l'avoir filé?	31	3	41	1	0.024390243902439025	[['pendant']]
87	-O Dieu! que me fais-tu envisager!	32	0	7	0	0.0	[]
88	s'écria douloureusement Emilie.	32	1	4	0	0.0	[]
89	Quoi, tu payes de ton honneur, de ta vertu, les jouissances que tu me procures!	32	2	15	2	0.13333333333333333	[['ton'], ['ton']]
90	Ah! ne me donne que du pain à manger, et de l'eau à boire.	32	3	15	0	0.0	[]
91	Vends mon linge et mes habits, et qu'Henri cesse d'avoir des droits sur une reconnaissance dont il abuse.	32	4	20	1	0.05	[['droit']]
92	-Oh!	33	0	1	0	0.0	[]
93	Mademoiselle, dit Joséphine, c'est aussi prendre un peu à la lettre ce que je dis.	33	1	16	0	0.0	[]
94	Il se pourrait que j'eusse déjà fait quelque chose pour Henri avant qu'il ait rien fait pour moi, et je ne sais pas bien exactement lequel de nous deux a eu le premier droit à la reconnaissance de l'autre.	33	2	42	1	0.023809523809523808	[['droit']]
95	-Quand est-ce qu'il a commencé à te rendre les petits services dont tu parles?	34	0	16	1	0.0625	[['petit']]
96	dit Emilie.	34	1	2	0	0.0	[]
97	-Trois ou quatre jours après notre arrivée ici, répondit naïvement Joséphine.	35	0	11	0	0.0	[]
98	- Et déjà alors il te devait de la reconnaissance!	36	0	9	0	0.0	[]
99	-Un peu de reconnaissance, dit Joséphine.	37	0	6	0	0.0	[]
100	-A peine tu l'avais vu!	38	0	6	0	0.0	[]
101	- Henri est fort joli, Mademoiselle;	39	0	5	2	0.4	[['fort'], ['joli']]
102	cela est bientôt vu.	39	1	4	0	0.0	[]
103	Emilie soupira et regarda Joséphine avec des yeux où se peignait plus de pitié que de dédain.	40	0	17	1	0.058823529411764705	[['oeil']]
104	-Si tout cela vous paraît si grave, reprit Joséphine, oserais-je vous demander pourquoi vous ne m'avez pas défendu de recevoir Henri, et ne vous êtes-vous pas opposée à tous les petits services qu'il nous rendait?	41	0	39	2	0.05128205128205128	[['grave'], ['petit']]
105	-Je n'y prenais pas garde, Joséphine.	42	0	7	0	0.0	[]
106	-Et cependant vous n'aviez rien de mieux à faire, Mademoiselle.	43	0	11	0	0.0	[]
107	Si Joséphine vous eût été aussi chère que vous l'êtes à Joséphine, vous auriez pris soin de ce que vous appelez son honneur, comme elle en prenait de tout ce qui vous concerne.	43	1	34	0	0.0	[]
108	-Pouvais-je prévoir, ma chère Joséphine?	44	0	6	0	0.0	[]
109	..	44	1	0	0	0	[]
110	-Oui	45	0	1	0	0.0	[]
111	, sans doute.	45	1	2	0	0.0	[]
112	A quoi sont bonnes toutes vos lectures, si elles ne vous apprennent pas à prévoir les choses mieux que nous, qui n'y pensons que quand elles sont faites?	45	2	29	0	0.0	[]
113	J'oserais presque dire qu'une belle éducation est bien mauvaise, si elle ferme les yeux sur ce qui se passe tous les jours dans le monde.	45	3	27	2	0.07407407407407407	[['bel'], ['oeil']]
114	Mais ce ne devrait pas être cela.	45	4	7	0	0.0	[]
115	J'ai quelquefois ouvert vos livres;	45	5	6	0	0.0	[]
116	j'y ai vu des rois, des bergers, des bergères, des colonels, des marquis, des princesses.	45	6	16	0	0.0	[]
117	Cela revient toujours au même: les hommes s'introduisent auprès des femmes, et par-ci par-là se battent pour elles, tandis qu'elles se haïssent pour eux: en prose, en vers, il n'est presque question que de cela.	45	7	40	0	0.0	[]
118	- J'avoue que j'ai été une imbécile, dit Emilie.	46	0	10	0	0.0	[]
119	-Et cette nuit, Mademoiselle,... pardon si je vous la rappelle, et il m'en coûte: voyez, je suis sûrement toute rouge;	47	0	22	0	0.0	[]
120	cette nuit, que ne veniez-vous à moi, ou que n'appeliez-vous?	47	1	13	0	0.0	[]
121	J'avais commencé par gronder Henri: jamais encore il n'avait osé venir la nuit dans ma chambre;	47	2	18	0	0.0	[]
122	la harpe et la musique l'avaient comme ensorcelé, et de peur de vous réveiller, j'ai pris patience;	47	3	19	0	0.0	[]
123	mais si vous aviez donné le moindre signe que vous ne dormiez pas, Henri se serait sauvé.	47	4	17	0	0.0	[]
124	-Je l'aurais dû, Joséphine, et j'y ai pensé; mais la crainte de me compromettre, la décence...	48	0	18	0	0.0	[]
125	-Oui	49	0	1	0	0.0	[]
126	, j'entends, dit Joséphine, la décence, peut-être un peu de fierté, ont laissé la vertu et l'honneur sans secours!	49	1	20	0	0.0	[]
127	Assurément je vous pardonne, Mademoiselle;	49	2	5	0	0.0	[]
128	mais avouez que personne ne fait tout ce qu'il doit.	49	3	11	0	0.0	[]
129	Vous n'avez pu vous résoudre à chasser Henri, et certes ni moi non plus...	49	4	15	0	0.0	[]
130	Mais vous voilà levée et votre déjeuner est prêt.	49	5	9	0	0.0	[]
131	Vite, je cours à l'église: c'est aujourd'hui la fête de saint Sigismond, patron du village;	49	6	17	0	0.0	[]
132	après la messe je resterai au sermon.	49	7	7	0	0.0	[]
133	-Mais tu n'entends presque pas l'allemand, dit Emilie.	50	0	10	0	0.0	[]
134	-N'importe	51	0	2	0	0.0	[]
135	, répondit Joséphine;	51	1	2	0	0.0	[]
136	toujours est-il à propos de rester au sermon, et j'ai mille fois entendu dire que les maux de la France ont commencé quand on ne s'y est plus soucié de sermons et de messes, de fêtes ni de dimanches.	51	2	42	0	0.0	[]
137	Ah!	51	3	1	0	0.0	[]
138	Mademoiselle, c'est une terrible chose que d'oublier entièrement son Dieu et son salut.	51	4	15	0	0.0	[]
139	Si les rois de la terre avaient su ce qu'ils faisaient, ils auraient mieux servi le Dieu du ciel: ils nous ont donné l'exemple de ne respecter rien...	51	5	30	0	0.0	[]
140	Mais j'entends la cloche!	51	6	5	0	0.0	[]
141	Adieu Mademoiselle.	51	7	2	0	0.0	[]
142	Quand Joséphine fut revenue de l'église, Emilie lui	52	0	9	0	0.0	[]
143	dit: -Je n'ai cessé de penser à toi.	52	1	9	0	0.0	[]
144	-Ni moi à vous	53	0	4	0	0.0	[]
145	, dit Joséphine.	53	1	2	0	0.0	[]
146	J'ai vu le seigneur et la dame du village, leur fils et leurs domestiques: cela avait l'air un peu antique, un peu grotesque.	53	2	25	0	0.0	[]
147	Dame!	54	0	1	0	0.0	[]
148	on voit que cela n'arrive pas de Paris.	54	1	9	0	0.0	[]
149	Mais n'importe: le jeune homme a très bonne mine, et il se formerait aisément avec nous.	54	2	17	0	0.0	[]
150	-J'ai pensé bien sérieusement, reprit Emilie, à toi et à la scène de cette nuit.	55	0	16	0	0.0	[]
151	-Quoi!	56	0	1	0	0.0	[]
152	cela n'est pas oublié encore?	56	1	6	0	0.0	[]
153	dit Joséphine, en se mettant en devoir de coiffer sa maîtresse.	56	2	11	0	0.0	[]
154	-Non, Joséphine, cela n'est pas oublié; et comme je ne veux plus mériter le reproche, hélas!	57	0	17	0	0.0	[]
155	trop juste,	57	1	2	0	0.0	[]
156	que tu	57	2	2	0	0.0	[]
157	m'as fait, je t'exhorte à considérer...	57	3	8	0	0.0	[]
158	-Tenez-vous un peu plus droite, Mademoiselle, ou je risque de vous coiffer de travers.	58	0	15	0	0.0	[]
159	-Joséphine	59	0	1	0	0.0	[]
160	, pour ne pas t'ennuyer d'un long sermon, je te dirai seulement...	59	1	13	1	0.07692307692307693	[['long']]
161	-Vraiment, Mademoiselle	60	0	2	0	0.0	[]
162	, vous faites bien de m'épargner un long sermon.	60	1	9	1	0.1111111111111111	[['long']]
163	C'est assez d'un dans une matinée, et l'ennui que je sors d'avoir me doit mériter le ciel.	60	2	21	0	0.0	[]
164	N'entendre presque pas un mot, se tenir comme une souche et n'oser pas dormir, parce qu'on est regardé de tout le monde...	60	3	25	0	0.0	[]
165	-Joséphine, veux-tu me promettre de ne plus recevoir Henri?	61	0	10	0	0.0	[]
166	-Ah!	62	0	1	0	0.0	[]
167	Mademoiselle, je vous promets bien que vous ne serez plus réveillée par cet indiscret.	62	1	14	0	0.0	[]
168	-Ce n'est pas de cela qu'il s'agit, Joséphine.	63	0	11	0	0.0	[]
169	Peu importe mon sommeil,	63	1	4	0	0.0	[]
170	mais...	63	2	1	0	0.0	[]
171	-Je vous entends, Mademoiselle.	64	0	4	0	0.0	[]
172	Eh bien, nous verrons.	64	1	4	0	0.0	[]
173	Promettre est bien positif.	64	2	4	0	0.0	[]
174	Je ne veux pas me mettre à vous mentir, à vous tromper, à vous manquer de parole.	64	3	17	0	0.0	[]
175	-Mais si ta promesse te retenait, Joséphine?	65	0	7	1	0.14285714285714285	[['ton']]
176	-Il y a un an à Pâques, Mademoiselle, que je fis une pareille promesse de bien bon cœur à Dieu, c'est-à-dire à mon confesseur: cela n'a tenu que six semaines.	66	0	34	0	0.0	[]
177	-Quoi, Joséphine!	67	0	2	0	0.0	[]
178	Henri n'est donc pas le premier?	67	1	7	0	0.0	[]
179	...	67	2	0	0	0	[]
180	- Eh non, Mademoiselle!	68	0	3	0	0.0	[]
181	-	69	0	0	0	0	[]
182	Qui est-ce qui a séduit ta jeunesse?	69	1	8	1	0.125	[['ton']]
183	-A quoi bon vous le dire, Mademoiselle?	70	0	7	0	0.0	[]
184	cela vous fera peut-être quelque peine, et vous trouverez que je manque de respect de parler si naturellement de votre famille.	70	1	21	0	0.0	[]
185	-Non, Joséphine, dites.	71	0	3	0	0.0	[]
186	- C'est M. votre oncle, le grand vicaire.	72	0	8	1	0.125	[['grand']]
187	-Est-il possible, Joséphine?	73	0	4	0	0.0	[]
188	-Rien n'est plus vrai, Mademoiselle;	74	0	6	0	0.0	[]
189	à telles enseignes que voilà une croix qu'il m'a donnée; voilà aussi une bague;	74	1	16	0	0.0	[]
190	et vous connaissez mes Heures avec leurs crochets d'argent, il me les a données aussi: tenez, les voilà;	74	2	19	1	0.05263157894736842	[['de', 'argent']]
191	elles ont été imprimées à **, et le nom de M. l'évêque s'y trouve tout de son long.	74	3	20	0	0.0	[]
192	-Mais il y a eu un an à Pâques que vous étiez bien éloignée de mon oncle le grand vicaire: il avait émigré déjà, et il était en Espagne.	75	0	29	1	0.034482758620689655	[['grand']]
193	- Cela est vrai	76	0	3	0	0.0	[]
194	, Mademoiselle;	76	1	1	0	0.0	[]
195	mais étais-je éloignée aussi du frère de Mme votre mère, M. le marquis de ***?	76	2	17	0	0.0	[]
196	-Ah, mon Dieu!	77	0	3	0	0.0	[]
197	Joséphine!	77	1	1	0	0.0	[]
198	-Pour celui	78	0	2	0	0.0	[]
199	-là	78	1	1	0	0.0	[]
200	, il ne m'a rien donné qu'un vieux dé d'or qu'il avait peut-être pris à Mme la marquise.	78	2	21	2	0.09523809523809523	[['vieux'], ['de', 'or']]
201	Il n'y avait pas bien de mal à cela, car Mme la marquise, toujours occupée de sa toilette ou de ses vapeurs, ne faisait œuvre de ses mains.	78	3	29	0	0.0	[]
202	-Ma pauvre tante! dit	79	0	4	0	0.0	[]
203	Emilie en soupirant.	79	1	3	0	0.0	[]
204	-Oui, dit Joséphine, elle fut bien triste après la mort tragique du chevalier de***.	80	0	14	1	0.07142857142857142	[['triste']]
205	Je lui en vis recevoir la nouvelle.	80	1	7	0	0.0	[]
206	Un ami lui rapporta ses lettres et son portrait.	80	2	9	0	0.0	[]
207	Ah!	80	3	1	0	0.0	[]
208	Jésus!	80	4	1	0	0.0	[]
209	dans quel état je la vis les quatre ou cinq premiers jours!	80	5	12	0	0.0	[]
210	L'ami du chevalier commençait à la distraire quand il fallut se quitter.	80	6	13	0	0.0	[]
211	Il avait une compagnie dans l'armée de Mirabeau.	80	7	9	0	0.0	[]
212	Sans doute ils se seront revus à Mannheim, où son mari l'a menée.	80	8	14	0	0.0	[]
213	La toilette d'Emilie s'acheva sans qu'elle rouvrît la bouche.	81	0	12	0	0.0	[]
214	Elle n'en avait que trop entendu, et n'eut garde de provoquer de nouvelles confidences.	81	1	16	0	0.0	[]
215	«	81	2	1	0	0.0	[]
216	Je comprends, se disait-elle, pourquoi mon père et ma mère ne m'ont pas ordonné de me rapprocher de mes parents, et ne m'ont pas recommandée à eux.	81	3	30	0	0.0	[]
217	Je te laisse à la Providence, m'a dit ma mère:	81	4	11	0	0.0	[]
218	prie Dieu, mon enfant;	81	5	4	0	0.0	[]
219	réfléchis, conserve tes bonnes habitudes;	81	6	5	0	0.0	[]
220	je n'ai point d'autre mentor à te donner que toi-même.	81	7	13	0	0.0	[]
221	» -Vous êtes bien rêveuse, Mademoiselle, dit Joséphine.	81	8	8	1	0.125	[['rêveur']]
222	Vous aurais-je offensée?	81	9	4	0	0.0	[]
223	-Bien loin de là, dit	82	0	5	0	0.0	[]
224	Emilie, en jetant sur elle	82	1	5	0	0.0	[]
225	un regard plein de douceur.	82	2	5	2	0.4	[['regard'], ['plein']]
226	Je t'aime, je te plains, je t'excuse;	82	3	9	0	0.0	[]
227	je me sens obligée de réparer envers toi les crimes de mes parents.	82	4	13	0	0.0	[]
228	Mais, Joséphine, cette sorte de désordre où l'on t'a plongée va devenir tous les jours plus fâcheux, plus honteux, moins pardonnable, et je crains...	82	5	26	0	0.0	[]
229	-Point du tout, interrompit Joséphine;	83	0	5	0	0.0	[]
230	ma liaison avec Henri, qui n'est ni un prêtre, ni un homme marié, est déjà beaucoup plus innocente que les autres, et si je continue à me conduire de mieux en mieux, je pourrais bien finir par être une sainte;	83	1	41	0	0.0	[]
231	c'est ce que j'ai toujours ambitionné, car j'ai un grand respect pour les saints et les saintes, et je ne puis souffrir une religion où l'on ne les honore pas;	83	2	34	1	0.029411764705882353	[['grand']]
232	c'est pour cela que j'ai éconduit un assez riche marchand luthérien de la Gueldre prussienne, qui voulait m'épouser.	83	3	21	1	0.047619047619047616	[['riche']]
233	-Mais	84	0	1	0	0.0	[]
234	, Joséphine, comment accordes	84	1	3	0	0.0	[]
235	-tu ta dévotion avec un péché auquel tu refuses de renoncer?	84	2	11	1	0.09090909090909091	[['ton']]
236	-Oh!	85	0	1	0	0.0	[]
237	Mademoiselle, cela peut fort bien aller ensemble.	85	1	7	1	0.14285714285714285	[['fort']]
238	Je dis tous les jours à Dieu dans l'oraison dominicale: « Pardonnez-nous nos péchés »;	85	2	17	0	0.0	[]
239	je le dis en français après l'avoir dit en latin.	85	3	11	0	0.0	[]
240	Or cela suppose visiblement que Dieu doit avoir quelque chose à pardonner; et comme je ne suis ni gourmande, ni menteuse, ni voleuse, ni médisante, je dis à Dieu, pour ainsi dire, pardonnez-moi Henri, ou Pierre ou Jacques.	85	4	39	0	0.0	[]
241	Dieu ne s'y méprend pas et ne manque pas de me les pardonner, car sa clémence est infinie.	85	5	19	0	0.0	[]
242	-Amen! dit Emilie;	86	0	3	0	0.0	[]
243	je n'ai plus rien à répondre à un docteur tel que toi.	86	1	13	0	0.0	[]
244	-Vous voilà jolie comme un ange, dit Joséphine, en approchant un miroir: un peu de pâleur que vous avez ne vous sied même point mal.	87	0	25	2	0.08	[['joli'], ['pâleur']]
245	Je voudrais bien que les gens du château vous vissent aujourd'hui: vous êtes la moitié mieux coiffée que lorsque le Junker vous rencontra dans le chemin, et s'éprit si bien de vous qu'il dit que c'est pour la vie.	87	1	42	0	0.0	[]
246	Allons, Mademoiselle, un petit air de harpe pour nous ragaillardir.	87	2	10	1	0.1	[['petit']]
247	Emilie joua d'abord pour sa compagne, puis pour elle-même.	88	0	10	0	0.0	[]
248	Elle s'attendrit en jouant.	88	1	5	1	0.2	[['attendrir']]
249	Sa tante et ses oncles lui revinrent à l'esprit, et elle finit par pleurer son père et sa mère comme aux jours de leur mort.	88	2	26	0	0.0	[]
250	Emilie était seule lorsqu'elle se livrait ainsi à sa douleur.	89	0	11	0	0.0	[]
251	Au moment où elle vit revenir Joséphine, elle essuya des larmes dont il lui eût été difficile et pénible de lui expliquer les différentes causes.	89	1	25	0	0.0	[]
252	-Je pense comme toi, lui dit-elle, d'une voix assez ferme et avec un visage assez serein, que la harpe ne peut venir que du château; et d'après ce que tu m'as dit de l'intérêt que le jeune homme prétend prendre à moi, je ne puis décemment la garder;	90	0	53	2	0.03773584905660377	[['voix'], ['visage']]
253	cependant il m'en coûterait de la rendre.	90	1	8	0	0.0	[]
254	Ne pourrais	90	2	2	0	0.0	[]
255	-	90	3	0	0	0	[]
256	tu savoir ce qu'elle a coûté?	90	4	7	0	0.0	[]
257	Il me reste quelque argent, que ton travail assidu me rend inutile;	90	5	12	1	0.08333333333333333	[['ton']]
258	j'ai quelques bijoux dont je puis me défaire.	90	6	9	0	0.0	[]
259	Informe	90	7	1	0	0.0	[]
260	-toi, Joséphine, et payons la harpe.	90	8	6	0	0.0	[]
261	-Je ne sais, Mademoiselle, si votre dignité exige que vous fassiez ce chagrin à qui a voulu vous faire plaisir.	91	0	20	0	0.0	[]
262	Il se peut que oui.	91	1	5	0	0.0	[]
263	Je ne m'entends pas trop à ces choses-là, mais quelqu'un à qui je donnais une rose, voulant me donner un écu, je le refusai, et n'ai jamais pardonné à ce quelqu'un.	91	2	36	1	0.027777777777777776	[['rose']]
264	Vous pourriez faire une chose qui, selon moi, serait plus honnête.	91	3	11	0	0.0	[]
265	-Quoi donc, Joséphine?	92	0	3	0	0.0	[]
266	-Le dernier fichu que vous avez brodé pour moi est fort joli;	93	0	12	1	0.08333333333333333	[['fort']]
