sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
71	Juliette venait d'atteindre sa vingtième année lorsqu'un comte de Lorsange, gentilhomme angevin âgé d'environ quarante ans, devint si tellement épris d'elle qu'il se résolut de lui donner son nom, n'étant pas assez riche pour l'entretenir ;	23	0	42	1	0.023809523809523808	[['riche']]
72	il lui reconnut douze mille livres de rentes, lui assura le reste de sa fortune qui allait à huit, s'il venait à mourir avant elle, lui donna une maison, des gens, une livrée, et une sorte de considération dans le monde qui parvint en deux ou trois ans à faire oublier ses débuts.	23	1	54	1	0.018518518518518517	[['mourir']]
73	Ce fut ici où la malheureuse Juliette oubliant tous les sentiments de sa naissance honnête et de sa bonne éducation, pervertie par de mauvais livres et de mauvais conseils, pressée de jouir seule, d'avoir un nom, et point de chaîne, osa se livrer à la coupable pensée d'abréger les jours de son mari...	23	2	55	1	0.01818181818181818	[['presser']]
74	Elle la conçut et elle l'exécuta avec assez de secret malheureusement pour se mettre à l'abri des poursuites, et pour ensevelir avec cet époux qui la gênait toutes les traces de son abominable forfait.	23	3	36	0	0.0	[]
75	Redevenue libre et comtesse, Mme de Lorsange reprit ses anciennes habitudes mais se croyant quelque chose dans le monde, elle y mit un peu plus de décence ;	24	0	27	0	0.0	[]
76	ce n'était plus une fille entretenue, c'était une riche veuve qui donnait de jolis soupers, chez laquelle la ville et la cour étaient trop heureuses d'être admises, et qui néanmoins couchait pour deux cents louis et se donnait pour cinq cents par mois.	24	1	46	2	0.043478260869565216	[['riche'], ['joli']]
77	Jusqu'à vingt-six ans elle fit encore de brillantes conquêtes, mina trois ambassadeurs, quatre fermiers généraux, deux évêques et trois chevaliers des ordres du roi, et comme il est rare de s'arrêter après un premier crime surtout quand il a tourné heureusement, Juliette, la malheureuse et coupable Juliette, se noircit de deux nouveaux crimes semblables au premier, l'un pour voler un de ses amants qui lui avait confié une somme considérable que toute la famille de cet homme ignorait et que Mme de Lorsange put mettre à l'abri par ce crime odieux, l'autre pour avoir plus tôt un legs de cent mille francs qu'un de ses adorateurs avait mis sur son testament en sa faveur au nom d'un tiers qui devait rendre la somme au moyen d'une légère rétribution.	24	2	136	1	0.007352941176470588	[['rare']]
78	A ces horreurs, Mme de Lorsange joignait deux ou trois infanticides ;	24	3	11	1	0.09090909090909091	[['joindre']]
79	la crainte de gâter sa jolie taille, le désir de cacher une double intrigue, tout lui fit prendre la résolution de se faire avorter plusieurs fois, et ces crimes ignorés comme les autres n'empêchèrent pas cette créature adroite et ambitieuse de trouver journellement de nouvelles dupes et de grossir à tout moment sa fortune tout en accumulant ses crimes.	24	4	60	2	0.03333333333333333	[['taille'], ['double']]
80	Il n'est donc malheureusement que trop vrai que la prospérité peut accompagner le crime et qu'au sein même du désordre et de la corruption la plus réfléchie, tout ce que les hommes appellent le bonheur peut dorer le fil de la vie ;	24	5	44	2	0.045454545454545456	[['sein'], ['dorer']]
81	mais que cette cruelle et fatale vérité n'alarme pas, que celle dont nous allons bientôt offrir l'exemple, du malheur au contraire poursuivant partout la vertu, ne tourmente pas davantage l'âme des honnêtes gens.	24	6	36	0	0.0	[]
82	Cette prospérité du crime n'est qu'apparente ;	24	7	8	0	0.0	[]
83	indépendamment de la providence qui doit nécessairement punir de tels succès, le coupable nourrit au fond de son cœur un ver qui, le rongeant sans cesse, l'empêche de jouir de cette lueur de félicité qui l'environne et ne lui laisse au lieu d'elle que le souvenir déchirant des crimes qui la lui ont acquise.	24	8	57	0	0.0	[]
84	A l'égard du malheur qui tourmente la vertu, l'infortuné que le sort persécute a pour consolation sa conscience, et les jouissances secrètes qu'il retire de sa pureté le dédommagent bientôt de l'injustice des hommes.	24	9	38	0	0.0	[]
85	Tel était donc l'état des affaires de Mme de Lorsange lorsque M. de Corville, âgé de cinquante ans et jouissant du crédit que nous avons peint plus haut, résolut de se sacrifier entièrement pour cette femme, et de la fixer décidément à lui.	25	0	44	1	0.022727272727272728	[['haut']]
86	Soit attention, soit procédés, soit sagesse de la part de Mme de Lorsange, il y était parvenu et il y avait quatre ans qu'il vivait avec elle absolument comme avec une épouse légitime, lorsqu'une terre superbe qu'il venait de lui acheter auprès de Montargis, les avait déterminés l'un et l'autre à y aller passer quelques mois de l'été.	25	1	64	1	0.015625	[['superbe']]
87	Un soir du mois de juin où la beauté du temps les avait engagés à venir se promener jusqu'à la ville, trop fatigués pour pouvoir retourner de la même manière, ils étaient entrés dans l'auberge où descend le coche de Lyon, à dessein d'envoyer de là un homme à cheval leur chercher une voiture au château ;	25	2	59	1	0.01694915254237288	[['fatiguer']]
88	ils se reposaient dans une salle basse et fraîche donnant sur la cour, lorsque le coche dont nous venons de parler entra dans la maison.	25	3	25	2	0.08	[['bas'], ['frais']]
89	C'est un amusement naturel que de considérer des voyageurs ;	26	0	10	1	0.1	[['naturel']]
90	il n'y a personne	26	1	5	0	0.0	[]
91	qui dans un moment de désœuvrement ne le remplisse par cette distraction quand elle se présente.	26	2	16	0	0.0	[]
92	Mme de Lorsange se leva, son amant la suivit et ils virent entrer dans l'auberge toute la société voyageuse.	26	3	20	0	0.0	[]
93	Il paraissait qu'il n'y avait plus personne dans la voiture lorsqu'un cavalier de maréchaussée, descendant du panier, reçut dans ses bras, d'un de ses camarades également niché dans la même place, une jeune fille d'environ vingt-six à vingt-sept ans, enveloppée dans un mauvais mantelet d'indienne et liée comme une criminelle.	26	4	56	1	0.017857142857142856	[['bras']]
94	A un cri d'horreur et de surprise qui échappa à Mme de Lorsange la jeune fille se retourna, et laissa voir des traits si doux et si délicats, une taille si fine et si dégagée que M. de Corville et sa maîtresse ne purent s'empêcher de s'intéresser pour cette misérable créature.	26	5	54	4	0.07407407407407407	[['dou'], ['délicat'], ['taille'], ['fine']]
95	M. de Corville s'approche et demande à l'un des cavaliers ce qu'a fait cette infortunée.	26	6	18	0	0.0	[]
96	--Ma foi, monsieur, répondit l'alguazil, on l'accuse de trois ou quatre crimes énormes, il s'agit de vol, de meurtre et d'incendie, mais je vous avoue que mon camarade et moi n'avons jamais conduit de criminel avec autant de répugnance ;	27	0	44	1	0.022727272727272728	[['énorme']]
97	c'est la créature la plus douce et qui paraît la plus honnête...	27	1	13	1	0.07692307692307693	[['douce']]
98	--Ah, ah, dit M. de Corville, ne pourrait-il pas y avoir là quelqu'une de ces bévues ordinaires aux tribunaux subalternes ?	28	0	22	0	0.0	[]
99	Et où s'est commis le délit ?	28	1	7	0	0.0	[]
100	--Dans une auberge à trois lieues de Lyon, c'est Lyon qui l'a jugée, elle va à Paris pour la confirmation de la sentence, et reviendra pour être exécutée à Lyon.	29	0	32	0	0.0	[]
101	Mme de Lorsange qui s'était approchée et qui entendait le récit, témoigna tout bas à M. de Corville	30	0	19	1	0.05263157894736842	[['bas']]
102	le désir qu'elle aurait d'entendre de la bouche de cette fille l'histoire de ses malheurs et M. de Corville qui concevait aussi le même désir en fit part aux conducteurs de cette fille, en se faisant connaître à eux ;	30	1	42	1	0.023809523809523808	[['bouche']]
103	ceux-ci ne s'y opposèrent point, on décida qu'il fallait passer la nuit à Montargis, on demanda un appartement commode auprès duquel il y en eût un pour les cavaliers, M. de Corville répondit de la prisonnière, on la délia, elle passa dans l'appartement de M. de Corville et de Mme de Lorsange, les gardes soupèrent et couchèrent auprès, et quand on eut fait prendre un peu de nourriture à cette malheureuse, Mme de Lorsange qui ne pouvait s'empêcher de prendre à elle le plus vif intérêt, et qui sans doute se disait à elle-même : «	30	2	100	1	0.01	[['vif']]
104	Cette misérable créature peut-être innocente est traitée comme une criminelle, tandis que tout prospère autour de moi--de moi qui la suis sûrement bien plus qu'elle »--Mme de Lorsange, dis-je, dès qu'elle vit cette jeune fille un peu remise, un peu consolée des caresses qu'on lui faisait et de l'intérêt qu'on paraissait prendre à elle, l'engagea de raconter par quel événement avec un air aussi honnête et aussi sage elle se trouvait dans une aussi funeste circonstance.	30	3	85	1	0.011764705882352941	[['consoler']]
105	--Vous raconter l'histoire de ma vie, madame, dit cette belle infortunée en s'adressant à la comtesse, est vous offrir l'exemple le plus frappant des malheurs de l'innocence.	31	0	31	1	0.03225806451612903	[['bel']]
106	C'est accuser la providence, c'est s'en plaindre, c'est une espèce de crime et je ne l'ose pas...	31	1	22	0	0.0	[]
107	Des pleurs coulèrent alors avec abondance des yeux de cette pauvre fille, et après leur avoir donné cours un instant elle commença son récit dans ces termes.	32	0	27	2	0.07407407407407407	[['pleur'], ['oeil']]
108	--Vous me permettrez de cacher mon nom et ma naissance, madame, sans être illustre, elle est honnête, et je n'étais pas destinée à l'humiliation, d'où la plus grande partie de mes malheurs sont nés.	33	0	37	1	0.02702702702702703	[['grand']]
109	Je perdis mes parents fort jeune, je crus avec le peu de secours qu'ils m'avaient laissé pouvoir attendre une place honnête et refusant constamment toutes celles qui ne l'étaient pas, je mangeai sans m'en apercevoir le peu qui m'était échu ;	33	1	45	1	0.022222222222222223	[['fort']]
110	plus je devenais pauvre, plus j'étais méprisée ;	33	2	8	0	0.0	[]
111	plus j'avais besoin de secours, moins j'espérais d'en obtenir ou plus il m'en était offert d'indignes et d'ignominieux.	33	3	24	0	0.0	[]
112	De toutes les duretés que j'éprouvai dans cette malheureuse situation, de tous les propos horribles qui me furent tenus, je ne vous citerai que ce qui m'arriva chez M. Dubourg, l'un des plus riches traitants de la capitale.	33	4	41	1	0.024390243902439025	[['riche']]
113	On m'avait adressée à lui comme à un des hommes dont le crédit et la richesse pouvaient le plus sûrement adoucir mon sort, mais ceux qui m'avaient donné ce conseil, ou voulaient me tromper, ou ne connaissaient pas la dureté de l'âme de cet homme et la dépravation de ses mœurs.	33	5	54	0	0.0	[]
114	Après avoir attendu deux heures dans son antichambre, on m'introduisit enfin ;	33	6	12	0	0.0	[]
115	M. Dubourg, âgé d'environ quarante-cinq ans, venait de sortir de son lit, entortillé dans une robe flottante qui cachait à peine son désordre ;	33	7	25	0	0.0	[]
116	on s'apprêtait à le coiffer, il fit retirer son valet de chambre et me demanda ce que je lui voulais.	33	8	21	1	0.047619047619047616	[['luire']]
117	--Hélas, monsieur, lui répondis-je, je suis une pauvre orpheline qui n'ai pas encore atteint l'âge de quatorze ans et qui connais déjà toutes les nuances de l'infortune.	34	0	31	0	0.0	[]
118	Alors je lui détaillai mes revers, la difficulté de rencontrer une place, le malheur que j'avais eu de manger le peu que je possédais pour en chercher, les refus éprouvés, la peine même que j'avais à trouver de l'ouvrage ou en boutique ou dans ma chambre, et l'espoir où j'étais qu'il me faciliterait les moyens de vivre.	34	1	63	0	0.0	[]
119	Après m'avoir écoutée avec assez d'attention, M. Dubourg me demanda si j'avais toujours été sage.	35	0	18	0	0.0	[]
120	--Je ne serais ni si pauvre, ni si embarrassée, monsieur, lui dis-je, si j'avais voulu cesser de l'être.	36	0	21	0	0.0	[]
121	--Mon enfant	37	0	2	0	0.0	[]
122	, me dit-il à cela, et à quel titre prétendez-vous que l'opulence vous soulage quand vous ne lui servirez à rien ?	37	1	23	0	0.0	[]
123	-- Servir, monsieur, je ne demande que cela.	38	0	7	0	0.0	[]
124	--Les services d'une enfant comme vous sont peu utiles dans une maison, ce n'est pas ceux-là que j'entends, vous n'êtes ni d'âge, ni de tournure à vous placer comme vous le demandez,	39	0	38	0	0.0	[]
125	mais vous pouvez avec un rigorisme moins ridicule prétendre à un sort honnête chez tous les libertins.	39	1	17	0	0.0	[]
126	Et ce n'est que là où vous devez tendre ;	39	2	10	0	0.0	[]
127	cette vertu dont vous faites tant étalage, ne sert à rien dans le monde, vous aurez beau en faire parade, vous ne trouverez pas un verre d'eau dessus.	39	3	29	1	0.034482758620689655	[['beau']]
128	Des gens comme nous qui faisons tant que de faire l'aumône, c'est-à-dire une des choses où nous nous livrons le moins et qui nous répugne le plus, veulent être dédommagés de l'argent qu'ils sortent de leur poche, et qu'est-ce qu'une petite fille comme vous peut donner en acquittement de ces secours, si ce n'est l'abandon le plus entier de tout ce qu'on veut bien exiger d'elle ?	39	4	79	1	0.012658227848101266	[['petit']]
129	--Oh monsieur, il n'y a donc plus ni bienfaisance, ni sentiments honnêtes dans le cœur des hommes ?	40	0	18	0	0.0	[]
