sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
72	Ah j'en appelle aux cœurs tendres : est-il possible de parler, quand il faut dans le même instant, s'aimer, se l'apprendre et se quitter ?	7	20	27	1	0.037037037037037035	[['tendre']]
73	Il me demandait avec instance la permission de m'accompagner jusqu'à Passowitz ;	7	21	13	0	0.0	[]
74	il risquait par-là deux fois les inconvéniens du passage.	7	22	10	0	0.0	[]
75	Je le lui défendis.	7	23	4	0	0.0	[]
76	Sa présence d'ailleurs, tout en me rassurant, ne pouvait que me compromettre.	7	24	13	0	0.0	[]
77	Je le conjurai donc d'attendre les nouvelles de son père pour exécuter son projet, et m'arrachant à sa douleur, je rentrai dans la cour où je trouvai mon triste équipage préparé.	7	25	33	2	0.06060606060606061	[['rentrer'], ['triste']]
78	J'embrassai la famille éplorée ;	7	26	5	0	0.0	[]
79	je me dis intérieurement en étouffant : de la force, je les reverrai et vêtue comme Petrowna qui gémissait à mes pieds, je m'élançai sur le chemin de Passowitz...	7	27	29	1	0.034482758620689655	[['pied']]
80	Non il n'est qu'une mère, qu'une amante qui puisse sentir une partie de ce que j'éprouvai alors tremblante pour mon fils, séparée d'un ami, incertaine sur l'avenir, me trouvant après la plus brillante fortune, à pied, dans la fange, seule, vêtue de bure, sur cette même route que je brûlais la veille sous un char rapide et élégant : qu'on juge de ce que j'aurais souffert si ma pensée dominante ne se fut portée sur Ernest...	7	28	83	2	0.024096385542168676	[['pied'], ['brûler']]
81	Ah je l'éprouvai toujours, l'orgueil n'est plus une passion près de l'amour vrai.	7	29	17	0	0.0	[]
82	Ce dernier sentiment est tellement absorbant, céleste pour moi, que sans la présence de mon fils, j'eusse oublié, dans ma rêverie, et ma fuite et ses tristes causes.	7	30	29	2	0.06896551724137931	[['céleste'], ['triste']]
83	Arrivée à Passowitz... j'avais l'adresse de Petrus Danauski, Journalier et Braconnier, connaissant les sentiers de la montagne, et tous les moyens d'éviter les Postes des Russes.	7	31	29	0	0.0	[]
84	Je fus la première à laquelle il rendit ce service : la générosité qu'il y mit, son énergie et sa probité, ne me permettent pas de douter qu'il n'ait sauvé la vie à mille infortunés ;	7	32	37	0	0.0	[]
85	nous nous mîmes en route à la chute du jour, après un repas pris dans sa cabane, et frugal, comme on le présume, Petrus, armé d'un bâton, d'un cordeau pour passer le torrent d'Alvina, et moi armée de mon seul courage.	7	33	44	0	0.0	[]
86	Nous gravîmes pendant trois heures les montagnes sapineuses de Passowitz... mon fils dormait : âge innocent âge aimable où tout est bien auprès de ce qu'on aime, où nulle prévoyance, nul souci n'empoisonne un repos mérité Nous avancions, et chaque fois que la fatigue nous accablait, Petrus recourait à sa dame-jeanne, et moi je regardais mon fils ;	7	34	59	1	0.01694915254237288	[['pendant']]
87	la force renaissait et nous marchions de nouveau.	7	35	8	0	0.0	[]
88	À deux heures du matin, un clair de lune éclatant que j'aurais admiré ailleurs, me laissa voir les eaux bouillonneuses du torrent d'Alvina, que le fracas de leurs cascades annonce d'une demi-lieue.	7	36	35	1	0.02857142857142857	[['clair']]
89	Il fallait le franchir, les eaux avaient cru considérablement par la fonte des neiges des hautes montagnes du Krapack.	7	37	19	1	0.05263157894736842	[['de', 'neige']]
90	Il y avait du danger à passer.	7	38	7	0	0.0	[]
91	Petrus même, malgré son courage, hésitait ;	7	39	6	0	0.0	[]
92	mais j'étais déterminée.	7	40	4	0	0.0	[]
93	Il attacha donc son cordeau à un saule, sur le bord ou nous étions, et s'élançant de rocher en rocher sur les blocs qui coupent et font soulever les eaux du torrent, il passa jusqu'à l'autre rive, où il attacha pareillement l'extrémité de sa corde.	7	41	49	1	0.02040816326530612	[['extrémité']]
94	Il revint ensuite me chercher : « Allons, Madame, du courage, me dit-il, » et nous entrâmes dans le torrent, lui, conduisant l'animal par la bride ;	7	42	27	0	0.0	[]
95	moi, serrant mon fils sur mon sein, et tenant avec force la corde de l'autre main ;	7	43	17	2	0.11764705882352941	[['serrer'], ['sein']]
96	tout alla bien jusqu'à dix pas de la rive opposée, lorsqu'un bloc, roulant sous les pas du docile animal, le fit broncher et tout fut submergé.	7	44	28	0	0.0	[]
97	Le délire, l'eau que j'avalai, le désespoir subit de perdre mon fils, tout m'ôte la possibilité de décrire ce qui se passa en ce moment.	7	45	28	0	0.0	[]
98	Je sais seulement qu'en reprenant connaissance, je me vis sur l'herbe, fortement serrée contre mon enfant que mes bras roidis étouffaient, et ma tête appuyée sur les genoux du pauvre Pradislas...	7	46	33	4	0.12121212121212122	[['serrer'], ['bras'], ['tête'], ['genou']]
99	Ce jeune ami nous avait suivi à travers les bois, et au péril presque certain de sa vie, s'était élancé dans le torrent pour m'en arracher.	7	47	28	0	0.0	[]
100	Il me suppliait pour sa seule récompense, de me laisser suivre de loin jusqu'à Alvina.	7	48	16	0	0.0	[]
101	Pouvais-je refuser à l'être qui m'avait sauvée, un plaisir que je partageais, quelque périlleux qu'il fut ?	7	49	20	0	0.0	[]
102	Je repris mon chemin le long du torrent, et précédée du bon Pétrus.	7	50	13	1	0.07692307692307693	[['long']]
103	Quant à Ernest gravissant les crêtes des montagnes, il me suivait des yeux, en agitant un mouchoir blanc que je distinguais sur la verdure.	7	51	24	2	0.08333333333333333	[['oeil'], ['blanc']]
104	Je vis cet aimable enfant franchir les ravins, les ruisseaux pour apercevoir un instant de plus sa bien aimée.	7	52	19	0	0.0	[]
105	Prête à entrer à Alvina, je lui répondis par le même signe.	7	53	12	0	0.0	[]
106	Ces deux pavillons de l'amour cessèrent alors de flotter sur nos têtes, et se placèrent sur nos yeux qui se cherchaient en vain.	7	54	24	2	0.08333333333333333	[['tête'], ['oeil']]
107	Nous nous criâmes cet adieu , ce mot si cruel pour les êtres qui s'aiment et semblent n'avoir qu'une vie pour deux ;	7	55	24	0	0.0	[]
108	et j'entrai dans Alvina, village frontière, renommé par la police cruelle qu'y exerçaient les Russes.	7	56	17	0	0.0	[]
109	Le jour paraissait à peine, mon costume était modeste, propre à l'illusion, et ma monture conforme à mon équipage.	7	57	20	0	0.0	[]
110	Nous passions devant le corps-de-garde qui fait la limite de Hongrie, le cœur me battait avec violence, nous allions déboucher sur le pont, lorsqu'une voix terrible sort d'une guérite délabrée et me crie : alte-là	7	58	37	1	0.02702702702702703	[['voix']]
111	Un soldat Russe, saute à la bride de l'âne, mon enfant pousse un cri de frayeur, Petrus pâlit, et j'allais rester interdite : néanmoins rappellent mon courage et prenant le patois du pays, j'explique à la sentinelle la cause supposée de mon voyage.	7	59	45	0	0.0	[]
112	Autant valait parler à la borne de la limite : le féroce Livonien ne répondait à mes discours que par ces mots terribles : au corps-de-garde pâle, défaite, consternée, j'entre dans une caverne enfumée, pendant qu'on va chercher le Commandant.	7	60	40	2	0.05	[['pâle'], ['pendant']]
113	Qu'on juge de ma situation pendant une heure mortelle sur-tout quand j'entendis le sujet de la conversation.	7	61	19	1	0.05263157894736842	[['pendant']]
114	On parlait de notre défense au château d'Alexiowitz...	7	62	9	0	0.0	[]
115	«	7	63	1	0	0.0	[]
116	Les coquins ont tué trois cents soldats Russes, disait gravement un gros Livonien.---Trois cents dites donc, trois mille, s'écriait un petit Sergent, à la face ombragée par une immense cocarde noire, et qui me regardait avec attention ;	7	64	38	4	0.10526315789473684	[['gros'], ['petit'], ['face'], ['noir']]
117	mais enfin demain nous allons raser la maison...	7	65	8	1	0.125	[['raser']]
118	» Je frissonnai et pensai à mes amis...	7	66	8	0	0.0	[]
119	Le Commandant arriva enfin.	7	67	4	0	0.0	[]
120	Je reculai d'effroi à l'aspect de deux moustaches énormes.	7	68	11	0	0.0	[]
121	Il entra, s'approcha d'un air terrible, et je reconnus qui le Chevalier Morlinski, Patriote Polonais, transporté à Alvina pour servir ses amis et qui jouait son rôle de sujet Russe à merveille...	7	69	34	1	0.029411764705882353	[['polonais']]
122	«	7	70	1	0	0.0	[]
123	Qui êtes-vous ?	7	71	3	0	0.0	[]
124	D'où venez-vous ?	7	72	4	0	0.0	[]
125	Où allez-vous ?	7	73	3	0	0.0	[]
126	» me cria-t-il d'une voix terrible et me poussant le pied avec adresse.	7	74	16	2	0.125	[['voix'], ['pied']]
127	Il vit que je me troublais : nouvelle question d'une voix tonnante, et m'évitant ainsi à chaque fois l'embarras d'une réponse ;	7	75	24	1	0.041666666666666664	[['voix']]
128	il me conduisait jusqu'au pont de la limite de Gallicie, et me renvoyait brusquement, lorsque le petit Sergent, fixant mon fils avec attention, s'écria : « le diable m'emporte ;	7	76	31	1	0.03225806451612903	[['petit']]
129	c'est un enfant de Magnat où est ta mère ?	7	77	10	1	0.1	[['ton']]
130	... » C'est cette paysanne , répond ingénu ornent et en bon Polonais, mon pauvre Edvinski.	7	78	15	2	0.13333333333333333	[['ingénu'], ['polonais']]
131	«	8	0	1	0	0.0	[]
132	Cette paysanne » Aussi	8	1	4	0	0.0	[]
133	-tôt cris universels, la garde est sous les armes, le village se rassemble, on bat la générale...	8	2	17	0	0.0	[]
134	C'est un Prince s'écriait la soldatesque égarée.	8	3	9	0	0.0	[]
135	Scène vraiment comique pour un spectateur désintéressé mais qui devenait sérieuse pour nous.	8	4	13	0	0.0	[]
136	On fait rentrer l'enfant au corps-de-garde, et l'on juge si sa mère l'y suivit ...	8	5	17	1	0.058823529411764705	[['rentrer']]
137	Questions nouvelles, fureur parfaitement jouée de la part du Commandant, qui me donne pour prison une salle de la cazerne, et me fait un signe de l'œil, tout en ordonnant à la garde de faire feu, si j'osais forcer la consigne : quoique rassurée par ces dispositions bénévoles de Morlinski, je n'en tremblais pas moins pour l'avenir.	8	6	60	0	0.0	[]
138	Comment m'arracher de ma prison ?	8	7	6	0	0.0	[]
139	Comment sortir du territoire sans repasser ce pont funeste ?	8	8	9	0	0.0	[]
140	Telles étaient les réflexions qui m'assiégeaient dans un réduit obscur, préparé à la cazerne d'Alvina, lorsque je reçus, le soir, d'une main inconnue, trois matelas et les accessoires d'un bon coucher pour mon cher Edvinski.	8	9	39	1	0.02564102564102564	[['main']]
141	Une lampe funèbre et des inscriptions horribles et ménaçantes, tels étaient les objets qui frappaient mes regards interdits en fixant les murs de ma prison.	8	10	25	1	0.04	[['regard']]
142	La fatigue du jour l'emporta enfin, et malgré les inquiétudes dont j'étais dévorée, je succombai au sommeil.	8	11	19	0	0.0	[]
143	L'image d'Ernest ne me quittait point.	8	12	8	0	0.0	[]
144	Il n'est pas de péril que l'amour ne dissipe en songe, de situation qu'il n'embellisse : et c'est avec étonnement que je me rappelle la délicieuse rêverie où j'étais plongée, elle s'accroissait au point que je croyais respirer sur les lèvres d'Ernest, et cueillir le premier souffle de l'amour, lorsqu'un baiser plus qu'idéal me réveille en sursaut : je m'agite, m'élance et distingue, ô surprise horreur le petit Sergent du corps-de-garde, assis sur mon lit et me fixant avec impudence.	8	13	91	3	0.03296703296703297	[['délicieux'], ['lèvre'], ['petit']]
145	« Je t'ai reconnue, me dit-il, avec une assurance dont on ne se faisait pas encore une idée alors : tu es la Comtesse Pauliska, je t'ai vue à Varsovie... et moi je suis Français de naissance, vainqueur avec les Russes et ton gardien ;	8	14	46	1	0.021739130434782608	[['ton']]
146	c'est-à-dire maître de ton sort.	8	15	8	1	0.125	[['ton']]
147	Prononce toi	8	16	2	0	0.0	[]
148	-même, ta destinée est dans tes mains : dors encore, et tu es libre à ton réveil : le moindre bruit, tu es perdue ».	8	17	23	3	0.13043478260869565	[['ton'], ['main'], ['ton']]
149	Il achevait à peine ces mots le monstre, également difforme d'esprit et de corps, que sa licence n'eut plus de terme.	8	18	23	1	0.043478260869565216	[['corps']]
150	Plus forte que lui, je le rejettai loin de moi ;	8	19	10	1	0.1	[['fort']]
151	il revenait les yeux étincélants de fureur et d'ivresse, lorsque ma fenêtre s'ouvrit.	8	20	15	1	0.06666666666666667	[['oeil']]
152	Je vois s'élancer un ange libérateur, à peine ai-je le temps de reconnaître Ernest, accouru sur le bruit de mon arrestation, que mon jeune ami arrache la couverture, en enveloppe le petit Sergent, le comprime, l'entasse dans le sac de mes hardes, et le jette par la fenêtre sur des couches.	8	21	54	1	0.018518518518518517	[['petit']]
153	Nous descendons par l'échelle que Pradislas avait apportée ; et munis de la lanterne de ronde du Sergent et de sa personne qu'Ernest, furieux, charge sur son dos malgré mes instances, nous nous acheminons au pont par des rues détournées.	8	22	41	1	0.024390243902439025	[['furieux']]
154	La sentinelle crie alors :	8	23	4	0	0.0	[]
155	Qui vive ?	8	24	2	0	0.0	[]
156	Ernest répond, en agitant le sac, Ronde.	8	25	7	0	0.0	[]
157	Je l'avoue, cette saillie en un pareil moment, faillit nous trahir par un éclat de rire, «	8	26	18	0	0.0	[]
158	Réponds à la sentinelle	8	27	4	0	0.0	[]
159	, dit Ernest au bossu, ou je te jette dans le torrent ».	8	28	12	0	0.0	[]
160	Un petit cri rauque parti du fond du sac confirma la présence du Sergent, et nous passâmes.	8	29	17	1	0.058823529411764705	[['petit']]
161	Arrivés à l'autre extrémité du pont, près de la guérite de la sentinelle Impériale, Ernest déposa son fardeau au bureau des Douanes de Gallicie, donna le tout pour de la contrebande, et nous nous éloignâmes rapidement.	8	30	37	2	0.05405405405405406	[['extrémité'], ['impérial']]
162	J'ignore ce qu'est devenu ce Sergent ;	8	31	8	0	0.0	[]
163	mais il est certain, par son impudence et sa hardiesse extraordinaires, que s'il n'a pas été jeté dans le torrent d'Alvina par les commis du Roi de Hongrie, il doit avoir joué un grand rôle dans l'histoire de la scélératesse Russe.	8	32	45	1	0.022222222222222223	[['grand']]
164	Nous nous vîmes donc à quatre heures du matin sur la route de Passowitz, à Ust, avec mon Edvinski, et l'on juge si j'étais disposée à renvoyer mon libérateur Deux fois sauvée par lui, par un être charmant, aussi étonnant par ses qualités que par sa présence d'esprit et son courage, était-il possible de dissimuler l'impression profonde qu'il m'avait faite ?	9	0	67	2	0.029850746268656716	[['charmer'], ['profond']]
165	J'en convins avec transport, et lui donnai par cet aveu naïf le premier prix de son courage et de sa loyauté.	9	1	22	1	0.045454545454545456	[['naïf']]
166	Je dois l'avouer pourtant, au milieu de ces sensations douces, je ne passai point le seuil de mon pays natal, sans un serrement de cœur, une douleur très-vive : et quelque cruauté que j'y aie éprouvé, un sentiment indéfinissable m'entraîne toujours vers ce sol adoré.	10	0	48	1	0.020833333333333332	[['vif']]
167	Nous ne pûmes arriver à Ust que le soir ;	10	1	9	0	0.0	[]
168	Edvinski était fatigué, le pauvre animal, jadis notre compagnon de voyage, étant resté en otage.	10	2	15	1	0.06666666666666667	[['fatiguer']]
169	Nous allâmes descendre chez le Baron d'Olnitz qui nous attendait depuis long-temps, et qui ne resta pas peu surpris de me voir en pareil équipage.	10	3	27	1	0.037037037037037035	[['long']]
170	Ce fut dans une heure la nouvelle de Ust.	10	4	9	0	0.0	[]
171	Madame de Varnaw et plusieurs autres, m'envoyèrent offrir leurs services, en attendant que mes effets fussent arrivés.	10	5	18	0	0.0	[]
172	J'étais si fatiguée, que je préférai rester dans mes vêtements de paysanne, et c'était un spectacle assez piquant, de voir la simple Petrowna au milieu d'un cercle devenu très-brillant, recueillir tous les hommages, toutes les attentions de la noblesse persécutée par sa caste.	10	6	47	0	0.0	[]
173	L'assemblée était superbe : l'Archevêque de Varsovie, le Marquis de Betrask, Madame de Lamberti s'y faisaient remarquer.	10	7	19	1	0.05263157894736842	[['superbe']]
174	C'était une espèce de Cour qui se tenait chez mon hôte, et à laquelle je devais présider.	10	8	18	0	0.0	[]
175	Je remis à un autre jour mes observations sur ceux qui la composaient, et m'éclipsant au milieu d'un murmure de regrets qui me parut flatteur, je regagnai mon appartement.	10	9	31	0	0.0	[]
176	Ernest, dans le désordre où il se trouvait, n'avait osé se présenter chez le Baron d'Olnitz.	10	10	18	0	0.0	[]
177	Je ne sais si cette absence hâta ma retraite ;	10	11	9	0	0.0	[]
