sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
104	Après cet aveu, je puis convenir encore que je vous aime toujours, et qu'il m'est impossible de vivre sans vous le dire et sans vous en voir persuadée.	6	42	30	0	0.0	[]
105	LETTRE 5 Réponse de la baronne à la vicomtesse, le 22 février.	7	0	12	0	0.0	[]
106	Que j'ai d'obligation à cette idée noire qui m'a valu quatre lignes si aimables et si tendres!	7	1	20	1	0.05	[['noir']]
107	À présent que vous m'avez pardonné avec tant de grâces et de générosité, je me trouve moins sûre de n'avoir point de torts avec vous;	7	2	27	0	0.0	[]
108	mais enfin, écoutez tout ce qui peut servir à me justifier.	7	3	11	0	0.0	[]
109	Je n'ai jamais aimé le monde, vous savez avec quelle passion j'ai désiré des enfants, et combien toute ma vie je me suis occupée de tout ce qui pouvait avoir quelque rapport à l'éducation.	7	4	37	0	0.0	[]
110	Mariée à seize ans, et n'étant pas encore mère à vingt-un, je pensai que je ne jouirais peut-être jamais de ce bonheur que j'avais si vivement souhaité; et pour m'en dédommager autant qu'il m'était possible, j'adoptai, pour ainsi dire, Madame D'Ostalis;	7	5	48	0	0.0	[]
111	elle avait dix ans, un heureux naturel;	7	6	7	0	0.0	[]
112	je l'élevai avec tout le soin dont j'étais capable alors.	7	7	12	0	0.0	[]
113	Tout le monde applaudit à cette éducation;	7	8	7	0	0.0	[]
114	mon élève, à quinze ans, était citée comme la jeune personne la plus distinguée par ses talents, son instruction et son caractère;	7	9	22	0	0.0	[]
115	je sentis seule qu'avec les lumières que j'avais acquises, je pourrais faire encore beaucoup mieux.	7	10	17	0	0.0	[]
116	"J J Rousseau dit: ""on voudrait que le gouverneur eût déjà fait une éducation;..."	7	11	16	0	0.0	[]
117	"etc."" ."	7	12	2	0	0.0	[]
118	L'expérience m'a prouvé que Rousseau combat une opinion très-bien fondée;	7	13	13	0	0.0	[]
119	l'étude la plus approfondie du cœur humain, tous les talents réunis ne pourraient tenir lieu d'un mérite qui paraît frivole, mais qui cependant est absolument nécessaire dans un instituteur, celui d'avoir long-temps étudié les enfants, et de les connaître parfaitement;	7	14	44	1	0.022727272727272728	[['long']]
120	et cette connaissance ne peut s'acquérir qu'en les élevant.	7	15	11	0	0.0	[]
121	Je ne fis cette découverte qu'avec beaucoup de chagrin, et elle augmenta le désirs extrême que j'avais toujours éprouvé d'avoir des enfants;	7	16	25	0	0.0	[]
122	sûre que j'étais en état de leur consacrer des soins véritablement utiles, je ne pouvais me consoler d'être privée d'un bonheur si doux.	7	17	26	1	0.038461538461538464	[['consoler']]
123	Le ciel enfin exauça mes vœux, la naissance de Théodore, et celle d'Adèle, un an après, me rendirent la plus heureuse personne de la terre.	7	18	26	0	0.0	[]
124	J'avais déjà commencé et fini quelques ouvrages relatifs à l'éducation.	7	19	12	0	0.0	[]
125	J'y travaillai de nouveau avec une ardeur qui finit par altérer ma santé;	7	20	14	0	0.0	[]
126	je sentis dès-lors que je ne pourrais suivre mon plan dans toute son étendue, qu'en rompant une partie des liens de société auxquels nous asservit l'usage;	7	21	29	0	0.0	[]
127	et je vis enfin qu'il fallait ou quitter le monde entièrement, ou renoncer aux projets les plus chers à mon cœur.	7	22	22	0	0.0	[]
128	M D'Almane pensait comme moi;	7	23	6	0	0.0	[]
129	nous nous expliquâmes, et il me déclara qu'il était décidé à quitter Paris, lorsque Théodore aurait atteint sa septième année.	7	24	21	0	0.0	[]
130	Mais quelle retraite choisirons-nous?	7	25	5	0	0.0	[]
131	Voulant donner à nos enfants le goût des plaisirs simples, voulant les éloigner de tout ce qui peut leur inspirer celui du faste et de la magnificence, irons-nous habiter une terre qui n'est qu'à six lieues de Paris?	7	26	41	0	0.0	[]
132	Sera-t-il possible de n'y pas recevoir de fréquentes visites?	7	27	12	0	0.0	[]
133	Adèle et Théodore n'y entendront-ils pas, chaque jour, parler de l'opéra, de la pièce nouvelle; et pourra-t-on les empêcher de regretter vivement un séjour où l'on s'amuse tant, et dont on conte de si belles choses?	7	28	43	1	0.023255813953488372	[['bel']]
134	Le résultat de ces réflexions et de beaucoup d'autres, fut qu'on ne peut trouver véritablement la campagne et la liberté qu'au fond d'une province; et c'est ainsi que nous nous décidâmes pour la terre en Languedoc.	7	29	41	0	0.0	[]
135	De ce moment, M D'Almane commença à en faire arranger le château suivant ses vues.	7	30	16	0	0.0	[]
136	Si vous êtes curieuse de savoir de quelle manière, je vous en enverrai une description détaillée dans ma première lettre.	7	31	20	0	0.0	[]
137	À présent, ma chère amie, mettez-vous un moment à ma place;	7	32	12	0	0.0	[]
138	jugez moi, non d'après-vous, faite pour la société, et pour vivre et plaire dans le grand monde que vous avez toujours aimé;	7	33	23	1	0.043478260869565216	[['grand']]
139	mais représentez-vous bien ce que vous m'avez vu constamment être dans tous les temps, aimant l'étude et l'occupation, ne pouvant supporter la contrainte quand elle manque d'un but raisonnable, paresseuse au dernier excès pour toutes les petites choses, et n'ayant d'activité que pour celles que je crois utiles, ne concevant pas comment on peut désirer de plaire aux gens qu'on n'aime point, détestant les grands soupers, la parure et le jeu, enfin, attendant de mes enfants toute la félicité de ma vie;	7	34	91	2	0.02197802197802198	[['petit'], ['grand']]
140	n'ai-je pas pris le parti qui convenait le mieux à mon caractère; et d'après mes goûts et ma façon de penser, pouvez-vous m'accuserd'inconséquence et de bizarrerie ?	7	35	32	0	0.0	[]
141	Mes enfants, il est vrai, comme vous le remarquez, n'auront point de maîtres en Languedoc;	7	36	16	0	0.0	[]
142	mais M D'Almane et moi, sommes fort en état d'y suppléer, sur-tout dans leur première enfance.	7	37	18	1	0.05555555555555555	[['fort']]
143	J'ai d'ailleurs avec moi deux personnes remplies de talent, et qui ne me quitteront que lorsque l'éducation sera totalement finie.	7	38	23	0	0.0	[]
144	Dans quatre ans j'irai passer tous les hivers à Paris, et j'y donnerai à mes enfants les maîtres que nous jugerons nécessaires alors pour achever de les perfectionner.	7	39	30	0	0.0	[]
145	À présent, ma chère amie, convenez que si je vous eusse communiqué ce projet il y a deux ans, vous m'auriez su très-mauvais gré de ne vous faire part que d'un parti décidément pris;	7	40	37	0	0.0	[]
146	car on n'aime les confidences qu'autant qu'elles ont l'air de consultations .	7	41	15	0	0.0	[]
147	La résolution de M D'Almane était inébranlable;	7	42	8	0	0.0	[]
148	en vous confiant notre dessein, nous nous exposions à des contradictions et des discussions qui n'auraient pu servir qu'à nous aigrir, et peut-être à nous refroidir mutuellement.	7	43	29	0	0.0	[]
149	Voilà, ma chère amie, une partie de notre justification: quand vous connoîtrez le plan d'éducation que nous avons formé, vous comprendrez encore mieux combien il était indispensable de nous éloigner de Paris.	7	44	33	0	0.0	[]
150	Que le monde me censure et me blâme, le témoignage de ma conscience me consolera facilement de cette injustice, pourvu que je puisse obtenir le suffrage de mon amie.	7	45	29	1	0.034482758620689655	[['consoler']]
151	La personne qui se sacrifie à ses devoirs peut être sûre que le public dénaturera les motifs qui rendent son action louable, et qu'il trouvera des causes imaginaires qui en ôteront tout le mérite.	7	46	35	0	0.0	[]
152	Cette injustice n'est pas toujours un calcul de l'envie, et fut souvent commise de bonne-foi;	7	47	17	0	0.0	[]
153	en effet, le commun des hommes, c'est-à-dire, le grand nombre, ne doit pas croire à la vérité de ce qui lui paraît à peine possible;	7	48	28	1	0.03571428571428571	[['grand']]
154	et dans ce cas, son incrédulité est plus flatteuse que ne pourrait l'être son approbation.	7	49	16	0	0.0	[]
155	Enfin, ma chère amie, si vous approuvez ma conduite, et si vous m'aimez toujours, je serai satisfaite et parfaitement heureuse.	7	50	21	0	0.0	[]
156	LETTRE	8	0	1	0	0.0	[]
157	6 Réponse de la vicomtesse.	8	1	5	0	0.0	[]
158	Dans toutes nos disputes vous avez toujours fini par avoir raison, et moi par avouer mes torts: je vois que nous conserverons cette habitude.	8	2	24	0	0.0	[]
159	Oui, ma chère amie, vous avez encore raison, mais au fond seulement, car je trouve toujours quelque irrégularité dans la forme; voilà pour le moment tout ce que je puis vous accorder, cependant je ne répondrais pas que ce fut-là mon dernier mot.	8	3	44	0	0.0	[]
160	Vous avez agi d'après votre caractère, d'après vos réflexions: quand votre plan ne serait pas aussi bon que je le suppose, il est certain que vous êtes conséquente (mérite bien rare aujourd'hui);	8	4	35	1	0.02857142857142857	[['rare']]
161	ainsi il ne m'est plus possible de désapprouver votre conduite.	8	5	11	0	0.0	[]
162	Rien n'est plus ressemblant que le portrait que vous faites de vous même;	8	6	14	0	0.0	[]
163	en le lisant, je m'écriais à chaque mot: cela est vrai;	8	7	12	0	0.0	[]
164	et puis je me disais: mais comment puis-je aimer autant une personne qui a si peu de rapport avec moi!	8	8	21	0	0.0	[]
165	En effet, expliquez-moi cela, vous qui savez tant de choses;	8	9	11	0	0.0	[]
166	il faut apparemment que l'amitié ait ses caprices comme l'amour.	8	10	12	0	0.0	[]
167	Tout ce que vous me dites au sujet de l'éducation de Madame D'Ostalis, m'a vivement frappée: je pense bien sincèrement qu'il n'y a point de mère qui ne dût être orgueilleuse de l'avoir pour fille;	8	11	41	0	0.0	[]
168	cependant je comprends qu'à dispositions égales, Adèle doit la surpasser encore;	8	12	12	0	0.0	[]
169	cela est pourtant triste pour toutes les filles aînées, puisqu'enfin les cadettes seules doivent être parfaitement élevées.	8	13	18	1	0.05555555555555555	[['triste']]
170	Comment donc remédier à cet inconvénient?	8	14	6	0	0.0	[]
171	Il en est peut-être quelque moyen, et vous devriez bien vous occuper de le trouver;	8	15	15	0	0.0	[]
172	pensez	8	16	1	0	0.0	[]
173	-y, je vous en prie.	8	17	5	0	0.0	[]
174	J'ai trente-un ans aujourd'hui,	8	18	5	0	0.0	[]
175	et une fille dans sa quinzième année;	8	19	7	0	0.0	[]
176	il est temps de renoncer à une partie des choses frivoles qui m'ont occupée jusqu'ici, et trop tard peut-être pour réparer les fautes que j'ai pu commettre dans l'éducation de Flore;	8	20	35	0	0.0	[]
177	mais sa sœur n'a que cinq ans, faites-moi part de votre plan pour Adèle, je le suivrai avec Constance, autant qu'il me sera possible dans ma position.	8	21	30	0	0.0	[]
178	J'ai le désirs le plus sincère de la rendre digne d'être un jour votre belle-fille;	8	22	17	0	0.0	[]
179	instruisez-moi, guidez-moi, ma chère amie;	8	23	7	0	0.0	[]
180	il me sera doux de vous devoir de nouvelles vertus, et par conséquent une nouvelle source de bonheur.	8	24	18	1	0.05555555555555555	[['dou']]
181	Vous m'avez vue bien légère, bien étourdie;	9	0	8	0	0.0	[]
182	mais je vous assure que mes défauts viennent moins de mon caractère, que de l'éducation négligée que j'ai reçue.	9	1	21	0	0.0	[]
183	Quand j'entrai dans le monde, je sortais du couvent, et l'on n'en sort qu'avec une seule idée dans la tête, celle de se livrer entièrement à tout ce qui peut amuser, et de se dédommager d'un long et pénible esclavage.	9	2	45	2	0.044444444444444446	[['tête'], ['long']]
184	On me dit, pour toute instruction, qu'il fallait apprendre à se mettre avec goût, et à bien danser: je ne manquai pas un bal;	9	3	25	0	0.0	[]
185	à la fin de l'hiver j'eus une fluxion de poitrine dont je pensai mourir, et le mémoire de ma marchande de modes se montait à quinze mille francs.	9	4	30	3	0.1	[['fin'], ['poitrine'], ['mourir']]
186	Vous voyez que j'avais de la docilité, et qu'on ne pouvait guères mieux profiter des conseils que j'avais reçus.	9	5	22	0	0.0	[]
187	Cependant, je puis vous assurer, avec vérité, que la dissipation ne m'a jamais charmée qu'en spéculation; et que j'ai toujours rapporté, des plaisirs bruyant et tumultueux, une lassitude et un dégoût qui devaient me prouver qu'ils n'étaient pas faits pour moi, du moins autant que je l'imaginais.	9	6	53	2	0.03773584905660377	[['charmer'], ['tumultueux']]
188	Mais je me laissais entraîner de nouveau par habitude, par complaisance;	9	7	11	0	0.0	[]
189	et c'est ainsi que j'ai passé ma vie à me livrer au monde sans l'aimer, et à faire des folies de sang froid;	9	8	26	0	0.0	[]
190	que me reste-t-il de tout cela?	9	9	8	0	0.0	[]
191	Pas un souvenir véritablement agréable, une santé délabrée, et des regrets superflus... on parle beaucoup de ma gaieté;	9	10	18	1	0.05555555555555555	[['agréable']]
192	je crois, moi, qu'elle est factice, malgré le naturel dont on me loue.	9	11	14	1	0.07142857142857142	[['naturel']]
193	Vous qui paraissez assez sérieuse, vous êtes au fond plus gaie que moi;	9	12	13	0	0.0	[]
194	je ne vous vis jamais une seule idée noire ;	9	13	9	0	0.0	[]
195	vous ne savez ce que c'est: pour moi j'en suis poursuivie;	9	14	13	0	0.0	[]
196	tout à coup la pensée la plus sombre vient s'offrir à mon imagination, presque toujours à propos de rien, et souvent au moment même où je fais une plaisanterie.	9	15	30	1	0.03333333333333333	[['sombre']]
197	Par exemple, dans cet instant je me trouve si triste et si maussade, que je ne veux pas prolonger cette lettre davantage.	9	16	22	1	0.045454545454545456	[['triste']]
198	Adieu, ma chère amie;	9	17	4	0	0.0	[]
199	envoyez-moi donc et la description de votre château et tous les détails que vous m'avez promis.	9	18	18	0	0.0	[]
200	J'ai reçu hier une lettre de mon frère, il me paraît charmé de son jeune prince, et se félicite tous les jours d'avoir entrepris cette éducation.	9	19	28	1	0.03571428571428571	[['charmer']]
201	Il y a, sans doute, beaucoup de gloire à bien élever un prince fait pour régner;	9	20	16	0	0.0	[]
202	mais elle aura coûté cher à mon frère, car c'est un cruel sacrifice que celui de s'expatrier pour douze ans.	9	21	22	0	0.0	[]
203	Il me charge de vous dire que le parti que vous avez pris ajoute encore à la profonde estime et à l'attachement que vous lui aviez inspirés, et qu'il écrira au baron pour lui témoigner lui-même toute l'admiration dont il est pénétré pour vous deux.	9	22	48	1	0.020833333333333332	[['pénétrer']]
204	Il est certain que vous donnez un grand exemple;	9	23	9	1	0.1111111111111111	[['grand']]
205	mais les plus beaux ne sont pas toujours les plus utiles;	9	24	11	0	0.0	[]
206	car s'il est difficile de ne pas vous louer, il l'est encore plus de vous imiter.	9	25	18	0	0.0	[]
207	LETTRE	10	0	1	0	0.0	[]
208	7 Réponse de la baronne à la vicomtesse.	10	1	8	0	0.0	[]
209	Vous me demandez tant de choses, qu'il n'est pas possible qu'une lettre puisse vous satisfaire sur tout ce que vous désirez savoir; mais puisque vous aimez les détails, soyez sûre que je ne vous les épargnerai pas.	10	2	40	0	0.0	[]
210	Il m'est si doux de vous rendre compte de tout ce qui m'occupe, et d'être instruite de tout ce qui vous intéresse!	10	3	25	1	0.04	[['dou']]
211	Est-il si nécessaire de se voir pour s'aimer et pour se le prouver?	10	4	14	0	0.0	[]
212	L'amitié, ce sentiment pur et désintéressé, se nourrit et se fortifie par l'absence, dont les privations ne peuvent servir qu'à faire mieux connaître sa force et sa vérité;	10	5	31	1	0.03225806451612903	[['pur']]
213	le plaisir de s'écrire, ce commerce délicieux de deux âmes unies par l'estime et la confiance, est peut-être un de ses plus doux charmes.	10	6	26	1	0.038461538461538464	[['délicieux']]
