sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
131	Peut-être verrez-vous encore celui que vous regrettez;	15	11	9	0	0.0	[]
132	peut-être ces écritures qui sont sur les lames des sabres vous en apprendront des nouvelles.	15	12	15	0	0.0	[]
133	Mangez et dormez, mon cher fils;	15	13	6	0	0.0	[]
134	nous verrons demain ce qu'il y faudra faire.	15	14	9	0	0.0	[]
135	Vathek suivit ce sage conseil, il se leva dans une meilleure situation d'esprit, et se fit aussitôt apporter les sabres merveilleux.	15	15	22	0	0.0	[]
136	Afin de n'être pas ébloui par leur éclat, il les regarda au travers d'un verre coloré, et s'efforça d'en déchiffrer les caractères;	15	16	26	0	0.0	[]
137	mais ce fut en vain: il eut beau se frapper le front, il ne connut pas une seule lettre.	15	17	19	2	0.10526315789473684	[['beau'], ['front']]
138	Ce contretemps l'aurait fait retomber dans ses premières fureurs	15	18	10	0	0.0	[]
139	, si Carathisn'était entrée à propos.	15	19	6	0	0.0	[]
140	Prenez patience, mon fils	16	0	4	0	0.0	[]
141	, lui dit-elle;	16	1	3	0	0.0	[]
142	vous possédez, assurément, toutes les sciences.	16	2	6	0	0.0	[]
143	Connaître	16	3	1	0	0.0	[]
144	les langues est une bagatelle du ressort des pédants.	16	4	9	0	0.0	[]
145	Promettez des récompenses dignes de vous à ceux qui expliqueront ces mots barbares que vous n'entendez pas, et qu'il est au-dessous de vous d'entendre;	16	5	28	0	0.0	[]
146	bientôt vous serez satisfait.	16	6	4	0	0.0	[]
147	Cela peut être!	16	7	3	0	0.0	[]
148	Dit le calife;	16	8	3	0	0.0	[]
149	mais en attendant je serai excédé par une foule de demi-savants, qui feront cet essai autant pour avoir le plaisir de bavarder que pour obtenir la récompense.	16	9	27	0	0.0	[]
150	Après un moment de réflexion, il ajouta: je veux éviter cet inconvénient.	16	10	12	0	0.0	[]
151	Je ferai mourir tous ceux qui ne me satisferont pas;	16	11	10	1	0.1	[['mourir']]
152	car, grâce au ciel, j'ai assez de jugement pour voir si l'on traduit ou si l'on invente!	16	12	20	0	0.0	[]
153	Oh!	17	0	1	0	0.0	[]
154	Pour cela, je n'en doute pas, répondit Carathis.	17	1	9	0	0.0	[]
155	Mais faire mourir les ignorants est une punition un peu sévère, et qui peut avoir de dangereuses conséquences.	17	2	18	1	0.05555555555555555	[['mourir']]
156	Contentez-vous de leur faire brûler la barbe;	17	3	8	1	0.125	[['brûler']]
157	les barbes ne sont pas aussi nécessaires dans un état que les hommes.	17	4	13	1	0.07692307692307693	[['barbe']]
158	Le calife se rendit encore aux raisons de sa mère, et fit appeler son premier visir.	17	5	16	0	0.0	[]
159	Morakanabad, lui dit-il, fais annoncer par un crieur public, dans Samarah et dans toutes les villes de mon empire, que celui qui déchiffrera des caractères, qui paraissent indéchiffrables, aura des preuves de cette libéralité connue de tout le monde;	17	6	40	0	0.0	[]
160	mais qu'à défaut de succès, on lui brûlera la barbe jusqu'au moindre poil.	17	7	15	2	0.13333333333333333	[['brûler'], ['barbe']]
161	Qu'on publie aussi que je donnerai cinquante belles esclaves, et cinquante caisses d'abricots de l'île de Kirmith, à qui m'apprendra des nouvelles de cet homme étrange que je veux revoir.	17	8	34	1	0.029411764705882353	[['beau']]
162	Les sujets du calife, à l'exemple de leur maître, aimaient beaucoup les femmes et les caisses d'abricots de l'île de Kirmith.	17	9	24	0	0.0	[]
163	Ces promesses leur firent venir l'eau à la bouche, mais ils n'en tâtèrent pas;	17	10	16	1	0.0625	[['bouche']]
164	car personne ne savait ce qu'était devenu l'étranger.	17	11	10	0	0.0	[]
165	Il n'en fut pas de même de la première demande du calife.	17	12	13	0	0.0	[]
166	Les savants, les demi-savants et tous ceux qui n'étaient ni l'un ni l'autre, mais qui croyaient être tout, vinrent courageusement hasarder leur barbe, et tous la perdirent.	17	13	30	1	0.03333333333333333	[['barbe']]
167	Les eunuques ne faisaient autre chose que de brûler des barbes;	17	14	11	1	0.09090909090909091	[['brûler']]
168	ce qui leur donnait une odeur de roussi, dont les femmes du sérail se trouvèrent si incommodées, qu'il fallut offrir cet emploi à d'autres.	17	15	26	0	0.0	[]
169	Enfin, un jour il se présenta un vieillard dont la barbe surpassait d'une coudée et demie toutes celles qu'on avait vues.	17	16	23	1	0.043478260869565216	[['barbe']]
170	Les officiers du palais, en l'introduisant, se disaient l'un à l'autre: quel dommage!	17	17	16	0	0.0	[]
171	Quel grand dommage de brûler une aussi belle barbe!	17	18	9	3	0.3333333333333333	[['grand'], ['brûler'], ['bel']]
172	Le calife pensait de même;	17	19	5	0	0.0	[]
173	mais il n'en eut pas le chagrin.	17	20	8	0	0.0	[]
174	"Le vieillard lut sans peine les caractères, et les expliqua mot à mot de la manière suivante: ""nous avons été faits là où l'on fait tout bien;"	17	21	29	0	0.0	[]
175	nous sommes la moindre des merveilles d'une région où tout est merveilleux et digne du plus grand prince de la terre.	17	22	22	1	0.045454545454545456	[['grand']]
176	""" Oh!"	17	23	1	0	0.0	[]
177	Tu as parfaitement bien traduit, s'écria Vathek;	17	24	8	0	0.0	[]
178	je connais celui que ces caractères veulent désigner.	17	25	8	0	0.0	[]
179	Qu'on donne à ce vieillard autant de robes d'honneur et autant de mille sequins qu'il a prononcé de mots: il a nettoyé mon cœur d'une partie du surmé qui l'enveloppait.	17	26	35	1	0.02857142857142857	[['prononcer']]
180	Après ces paroles, Vathek l'invita à dîner, et même à passer quelques jours dans son palais.	17	27	17	0	0.0	[]
181	Le lendemain, le calife le fit appeler, et lui dit: relis-moi encore ce que tu m'as lu;	17	28	19	0	0.0	[]
182	je ne saurai trop entendre ces paroles qui semblent me promettre le bien après lequel je soupire.	17	29	17	0	0.0	[]
183	Aussitôt le vieillard mit ses lunettes vertes.	17	30	7	0	0.0	[]
184	Mais elles lui tombèrent du nez, lorsqu'il s'aperçut que les caractères de la veille avaient fait place à d'autres.-Qu'as-tu?	17	31	24	1	0.041666666666666664	[['nez']]
185	Lui demanda le calife; que signifient ces marques d'étonnement?-Souverain du monde, les caractères de ces sabres ne sont plus les mêmes.-Que me dis-tu?	17	32	25	0	0.0	[]
186	Reprit Vathek;	17	33	2	0	0.0	[]
187	mais n'importe;	17	34	3	0	0.0	[]
188	si tu peux, explique	17	35	4	0	0.0	[]
189	-m'en la signification.-La	17	36	4	0	0.0	[]
190	voici, seigneur, dit le vieillard:	18	0	5	0	0.0	[]
191	"""malheur au téméraire qui veut savoir ce qu'il devrait ignorer, et entreprendre ce qui surpasse son pouvoir."	18	1	18	0	0.0	[]
192	"""-Malheur à toi"	18	2	3	0	0.0	[]
193	-	18	3	0	0	0	[]
194	même!	18	4	1	0	0.0	[]
195	S'écria le calife, tout hors de lui.	18	5	8	0	0.0	[]
196	Sors de ma présence!	18	6	4	0	0.0	[]
197	On ne te brûlera que la moitié de la barbe, parce que hier tu devinas bien; quant à mes présents, je ne reprends jamais ce que j'ai donné.	18	7	29	2	0.06896551724137931	[['brûler'], ['barbe']]
198	Le vieillard, assez sage pour penser qu'il était quitte à bon marché de la sottise qu'il avait faite en disant à son maître une vérité désagréable, se retira aussitôt et ne reparut plus.	19	0	35	0	0.0	[]
199	Vathek ne tarda point à se repentir de son impétuosité.	19	1	10	0	0.0	[]
200	Comme il ne cessait d'examiner ces caractères, il s'aperçut bien qu'ils changeaient tous les jours;	19	2	18	0	0.0	[]
201	et personne ne se présentait pour les expliquer.	19	3	8	0	0.0	[]
202	Cette inquiète occupation enflamma son sang, lui causa des vertiges, des éblouissements, et une si grande faiblesse qu'à peine il pouvait se soutenir;	19	4	24	1	0.041666666666666664	[['grand']]
203	dans cet état, il ne laissait pas que de se faire porter à la tour, espérant de lire quelque chose d'agréable dans les astres;	19	5	25	1	0.04	[['agréable']]
204	mais il se trompa dans cet espoir.	19	6	7	0	0.0	[]
205	Ses yeux, offusqués par les vapeurs de sa tête, le servaient mal;	19	7	12	2	0.16666666666666666	[['oeil'], ['tête']]
206	il ne voyait plus qu'un nuage noir et épais: augure qui lui semblait des plus funestes.	19	8	17	2	0.11764705882352941	[['noir'], ['éper']]
207	Harassé de tant de soucis, le calife perdit entièrement courage;	19	9	10	0	0.0	[]
208	il prit la fièvre, l'appétit lui manqua, et, au lieu d'être toujours le plus grand mangeur de la terre, il en devint le plus déterminé buveur.	19	10	28	1	0.03571428571428571	[['grand']]
209	Une soif surnaturelle le consuma; et sa bouche, ouverte comme un entonnoir, recevait jour et nuit des torrents de liquide.	19	11	20	1	0.05	[['bouche']]
210	Alors ce malheureux prince, ne pouvant goûter aucun plaisir, fit fermer les palais des cinq sens, cessa de paraître en public, d'y étaler sa magnificence, de rendre justice à ses peuples, et se retira dans l'intérieur du sérail.	19	12	40	0	0.0	[]
211	Il avait toujours été bon mari;	19	13	6	0	0.0	[]
212	ses femmes se désolèrent de son état, ne se lassèrent point de faire des vœux pour sa santé, et de lui donner à boire.	19	14	24	0	0.0	[]
213	Cependant la princesse Carathis était dans la plus vive douleur.	20	0	10	1	0.1	[['vif']]
214	Elle se renfermait tous les jours avec le visir Morakanabad, pour chercher les moyens de guérir, ou du moins de soulager le malade.	20	1	23	0	0.0	[]
215	Persuadés qu'il y avait de l'enchantement, ils feuilletaient ensemble tous les livres de magie, et faisaient chercher partout l'horrible étranger qu'ils accusaient d'être l'auteur du charme.	20	2	32	0	0.0	[]
216	À quelques milles de Samarah, était une haute montagne couverte de thym et de serpolet;	20	3	15	0	0.0	[]
217	une plaine délicieuse en couronnait le sommet;	20	4	7	1	0.14285714285714285	[['délicieux']]
218	on l'aurait prise pour le paradis destinés aux fidèles musulmans.	20	5	11	0	0.0	[]
219	Cent bosquets d'arbustes odoriférants, et autant de bocages où l'oranger, le cèdre et le citronnier offraient, en s'entrelaçant avec le palmier, la vigne et le grenadier, de quoi satisfaire également le goût et l'odorat.	20	6	38	0	0.0	[]
220	La terre y était jonchée de violettes;	20	7	7	0	0.0	[]
221	des touffes de giroflées embaumaient l'air de leurs doux parfums.	20	8	11	1	0.09090909090909091	[['dou']]
222	Quatre sources claires, et si abondantes qu'elles auraient pu désaltérer dix armées, ne semblaient couler en ce lieu que pour mieux imiter le jardin d'éden arrosé des fleuves sacrés.	20	9	31	0	0.0	[]
223	Sur leurs bords verdoyants, le rossignol chantait la naissance de la rose, sa bien-aimée, et se plaignait du peu de durée de ses charmes;	20	10	24	1	0.041666666666666664	[['rose']]
224	la tourterelle déplorait la perte de plaisirs plus réels, tandis que l'alouette saluait par ses chants la lumière qui ranime la nature: là plus qu'en aucun lieu du monde, le gazouillement des oiseaux exprimait leurs diverses passions;	20	11	39	0	0.0	[]
225	les fruits délicieux qu'ils becquetaient à plaisir semblaient leur donner une double énergie.	20	12	14	2	0.14285714285714285	[['délicieux'], ['double']]
226	On portait quelquefois Vathek sur cette montagne, afin qu'il pût y respirer un air pur, et boire à son gré des quatre sources.	21	0	24	1	0.041666666666666664	[['pur']]
227	Sa mère, ses femmes et quelques eunuques étaient les seules personnes qui l'accompagnaient.	21	1	14	0	0.0	[]
228	Chacun s'empressait à remplir de grandes coupes de cristal de roche, et les lui présentait à l'envi; mais leur zèle ne répondait pas à son avidité;	21	2	28	1	0.03571428571428571	[['grand']]
229	souvent il se couchait par terre, pour laper l'eau.	21	3	10	0	0.0	[]
230	Un jour que le déplorable prince était resté longtemps dans une posture aussi vile, une voix rauque, mais forte, se fit entendre, et l'apostropha ainsi: pourquoi fais	22	0	28	2	0.07142857142857142	[['voix'], ['fort']]
231	-tu l'exercice d'un chien?	22	1	6	0	0.0	[]
232	Ô calife si fier de ta dignité et de ta puissance!	22	2	11	2	0.18181818181818182	[['ton'], ['ton']]
233	À ces mots Vathek lève la tête, et voit l'étranger, cause de tant de peines.	22	3	16	1	0.0625	[['tête']]
